section,subsection,component_id,description,selling_price_gbp,lead_time_days
Hive Hubs,Stelrad Radiators,CRAD9185,Stelrad Compact K2 600h x 1600w 2.77kW White,232.44,21
Hive Hubs,Stelrad Radiators,CRAD9186,Stelrad Compact K2 600h x 1800w 3.12kW White,232.44,10
Hive Hubs,Stelrad Radiators,CRAD9187,Stelrad Compact K2 600h x 2000w 3.46kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9188,Stelrad Compact K2 600h x 2200w 3.81kW White,402.49,10
Hive Hubs,Stelrad Radiators,CRAD9189,Stelrad Compact K2 600h x 2400w 4.16kW White,492.2,10
Hive Hubs,Stelrad Radiators,CRAD9190,Stelrad Compact K2 600h x 2600w 4.50kW White,492.2,10
Hive Hubs,Stelrad Radiators,CRAD9191,Stelrad Compact K2 600h x 2800w 4.85kW White,492.2,10
Hive Hubs,Stelrad Radiators,CRAD9192,Stelrad Compact K2 600h x 3000w 5.20kW White,538.9,10
Hive Hubs,Stelrad Radiators,CRAD9205,Stelrad Compact K1 700h x 400w 0.45kW White,55.06,10
Hive Hubs,Stelrad Radiators,CRAD9206,Stelrad Compact K1 700h x 500w 0.56kW White,67.49,10
Hive Hubs,Stelrad Radiators,CRAD9207,Stelrad Compact K1 700h x 600w 0.67kW White,67.49,10
Hive Hubs,Stelrad Radiators,CRAD9208,Stelrad Compact K1 700h x 700w 0.78kW White,73.81,10
Hive Hubs,Stelrad Radiators,CRAD9209,Stelrad Compact K1 700h x 800w 0.89kW White,73.81,10
Hive Hubs,Stelrad Radiators,CRAD9210,Stelrad Compact K1 700h x 900w 1.00kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9211,Stelrad Compact K1 700h x 1000w 1.11kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9212,Stelrad Compact K1 700h x 1100w 1.23kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9213,Stelrad Compact K1 700h x 1200w 1.34kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9214,Stelrad Compact K1 700h x 1400w 1.56kW White,148.24,10
Hive Hubs,Stelrad Radiators,CRAD9215,Stelrad Compact K1 700h x 1600w 1.79kW White,148.24,21
Hive Hubs,Stelrad Radiators,CRAD9216,Stelrad Compact K1 700h x 1800w 2.01kW White,190.03,21
Hive Hubs,Stelrad Radiators,CRAD9217,Stelrad Compact K1 700h x 2000w 2.23kW White,190.03,10
Hive Hubs,Stelrad Radiators,CRAD9218,Stelrad Compact K1 700h x 2200w 2.46kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9219,Stelrad Compact K1 700h x 2400w 2.68kW White,249.6,10
Hive Hubs,Stelrad Radiators,CRAD9220,Stelrad Compact K1 700h x 2600w 2.90kW White,249.6,10
Hive Hubs,Stelrad Radiators,CRAD9221,Stelrad Compact K1 700h x 2800w 3.13kW White,249.6,10
Hive Hubs,Stelrad Radiators,CRAD9222,Stelrad Compact K1 700h x 3000w 3.35kW White,249.6,10
Hive Hubs,Stelrad Radiators,CRAD9223,Stelrad Compact P+ 700h x 400w 0.61kW White,67.49,10
Hive Hubs,Stelrad Radiators,CRAD9224,Stelrad Compact P+ 700h x 500w 0.76kW White,73.81,10
Hive Hubs,Stelrad Radiators,CRAD9225,Stelrad Compact P+ 700h x 600w 0.92kW White,73.81,10
Hive Hubs,Stelrad Radiators,CRAD9226,Stelrad Compact P+ 700h x 700w 1.07kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9227,Stelrad Compact P+ 700h x 800w 1.22kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9228,Stelrad Compact P+ 700h x 900w 1.38kW White,148.24,10
Hive Hubs,Stelrad Radiators,CRAD9229,Stelrad Compact P+ 700h x 1000w 1.53kW White,148.24,10
Hive Hubs,Stelrad Radiators,CRAD9230,Stelrad Compact P+ 700h x 1100w 1.68kW White,148.24,10
Hive Hubs,Stelrad Radiators,CRAD9231,Stelrad Compact P+ 700h x 1200w 1.84kW White,162.1,10
Hive Hubs,Stelrad Radiators,CRAD9232,Stelrad Compact P+ 700h x 1400w 2.14kW White,190.03,10
Hive Hubs,Stelrad Radiators,CRAD9233,Stelrad Compact P+ 700h x 1600w 2.45kW White,232.44,21
Hive Hubs,Stelrad Radiators,CRAD9234,Stelrad Compact P+ 700h x 1800w 2.75kW White,232.44,21
Hive Hubs,Stelrad Radiators,CRAD9235,Stelrad Compact P+ 700h x 2000w 3.06kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9236,Stelrad Compact P+ 700h x 2200w 3.36kW White,254.46,10
Hive Hubs,Stelrad Radiators,CRAD9237,Stelrad Compact P+ 700h x 2400w 3.67kW White,482.8,10
Hive Hubs,Stelrad Radiators,CRAD9238,Stelrad Compact P+ 700h x 2600w 3.98kW White,482.8,10
Hive Hubs,Stelrad Radiators,CRAD9239,Stelrad Compact P+ 700h x 2800w 4.28kW White,482.8,10
Hive Hubs,Stelrad Radiators,CRAD9240,Stelrad Compact P+ 700h x 3000w 4.59kW White,528.6,10
Hive Hubs,Stelrad Radiators,CRAD9241,Stelrad Compact K2 700h x 400w 0.78kW White,73.81,10
Hive Hubs,Stelrad Radiators,CRAD9242,Stelrad Compact K2 700h x 500w 0.98kW White,73.81,10
Hive Hubs,Stelrad Radiators,CRAD9243,Stelrad Compact K2 700h x 600w 1.17kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9244,Stelrad Compact K2 700h x 700w 1.37kW White,121.12,10
Hive Hubs,Stelrad Radiators,CRAD9245,Stelrad Compact K2 700h x 800w 1.57kW White,148.24,10
Hive Hubs,Stelrad Radiators,CRAD9246,Stelrad Compact K2 700h x 900w 1.76kW White,148.24,10
Hive Hubs,Stelrad Radiators,CRAD9247,Stelrad Compact K2 700h x 1000w 1.96kW White,162.1,10
Hive Hubs,Stelrad Radiators,CRAD9248,Stelrad Compact K2 700h x 1100w 2.16kW White,190.03,10
Hive Hubs,Stelrad Radiators,CRAD9249,Stelrad Compact K2 700h x 1200w 2.35kW White,190.03,10
Hive Hubs,Stelrad Radiators,CRAD9250,Stelrad Compact K2 700h x 1400w 2.74kW White,232.44,10
Hive Hubs,Stelrad Radiators,CRAD9251,Stelrad Compact K2 700h x 1600w 3.14kW White,232.44,21
Hive Hubs,Stelrad Radiators,CRAD9252,Stelrad Compact K2 700h x 1800w 3.53kW White,402.49,21
Hive Hubs,Stelrad Radiators,CRAD9253,Stelrad Compact K2 700h x 2000w 3.92kW White,402.49,10
Hive Hubs,Stelrad Radiators,CRAD9254,Stelrad Compact K2 700h x 2200w 4.31kW White,492.2,10
Hive Hubs,Stelrad Radiators,CRAD9255,Stelrad Compact K2 700h x 2400w 4.71kW White,492.2,10
Hive Hubs,Stelrad Radiators,CRAD9256,Stelrad Compact K2 700h x 2600w 5.09kW White,538.9,10
Hive Hubs,Stelrad Radiators,CRAD9258,Stelrad Compact K2 700h x 3000w 5.88kW White,528.6,10
Hive Hubs,Stelrad Radiators,CRAD9334,Stelrad Compact K3 500h x 800w 1.65kW White,197.4,7
Hive Hubs,Stelrad Radiators,CRAD9333,Stelrad Compact K3 500h x 700w 1.44kW White,174.0,7
Hive Hubs,Stelrad Radiators,CRAD9330,Stelrad Compact K3 300h x 1000w 1.35kW White,177.38,7
Hive Hubs,Stelrad Radiators,CRAD9331,Stelrad Compact K3 300h x 2000w 2.7kW White,395.96,7
Hive Hubs,Stelrad Radiators,CRAD9368,Stelrad Compact K3 700h x 1800w 4.88kW White,626.57,7
Hive Hubs,Stelrad Radiators,CRAD9366,Stelrad Compact K3 700h x 1400w 3.8kW White,492.2,7
Hive Hubs,Stelrad Radiators,CRAD9365,Stelrad Compact K3 700h x 1200w 3.25kW White,426.96,7
Hive Hubs,Stelrad Radiators,CRAD9367,Stelrad Compact K3 700h x 1600w 4.34kW White,561.32,7
Hive Hubs,Stelrad Radiators,CRAD9364,Stelrad Compact K3 700h x 1100w 2.98kW White,395.96,7
Hive Hubs,Stelrad Radiators,CRAD9356,Stelrad Compact K3 600h x 2000w 4.78kW White,626.57,7
Hive Hubs,Stelrad Radiators,CRAD9363,Stelrad Compact K3 700h x 1000w 2.71kW White,357.84,7
Hive Hubs,Stelrad Radiators,CRAD9357,Stelrad Compact K3 600h x 2400w 5.73kW White,986.44,7
Hive Hubs,Stelrad Radiators,CRAD9361,Stelrad Compact K3 700h x 800w 2.17kW White,243.44,7
Hive Hubs,Stelrad Radiators,CRAD9353,Stelrad Compact K3 600h x 1400w 3.35kW White,442.66,7
Hive Hubs,Stelrad Radiators,CRAD9360,Stelrad Compact K3 700h x 700w 1.9kW White,261.8,7
Hive Hubs,Stelrad Radiators,CRAD9355,Stelrad Compact K3 600h x 1800w 4.3kW White,471.61,7
Hive Hubs,Stelrad Radiators,CRAD9362,Stelrad Compact K3 700h x 900w 2.44kW White,326.84,7
Hive Hubs,Stelrad Radiators,CRAD9354,Stelrad Compact K3 600h x 1600w 3.82kW White,507.9,7
Hive Hubs,Stelrad Radiators,CRAD9359,Stelrad Compact K3 700h x 600w 1.63kW White,232.44,7
Hive Hubs,Stelrad Radiators,CRAD9344,Stelrad Compact K3 600h x 400w 0.96kW White,157.61,7
Hive Hubs,Stelrad Radiators,CRAD9351,Stelrad Compact K3 600h x 1100w 2.63kW White,292.58,7
Hive Hubs,Stelrad Radiators,CRAD9343,Stelrad Compact K3 500h x 2400w 4.93kW White,889.79,7
Hive Hubs,Stelrad Radiators,CRAD9358,Stelrad Compact K3 700h x 500w 1.36kW White,192.89,7
Hive Hubs,Stelrad Radiators,CRAD9345,Stelrad Compact K3 600h x 500w 1.2kW White,157.61,7
Hive Hubs,Stelrad Radiators,CRAD9352,Stelrad Compact K3 600h x 1200w 2.87kW White,323.78,7
Hive Hubs,Stelrad Radiators,CRAD9341,Stelrad Compact K3 500h x 1800w 3.7kW White,492.2,7
Hive Hubs,Stelrad Radiators,CRAD9348,Stelrad Compact K3 600h x 800w 1.91kW White,261.8,7
Hive Hubs,Stelrad Radiators,CRAD9340,Stelrad Compact K3 500h x 1600w 3.29kW White,442.66,7
Hive Hubs,Stelrad Radiators,CRAD9350,Stelrad Compact K3 600h x 1000w 2.39kW White,326.84,7
Hive Hubs,Stelrad Radiators,CRAD9342,Stelrad Compact K3 500h x 2000w 4.11kW White,458.96,7
Hive Hubs,Stelrad Radiators,CRAD9349,Stelrad Compact K3 600h x 900w 2.15kW White,243.44,7
Hive Hubs,Stelrad Radiators,CRAD9339,Stelrad Compact K3 500h x 1400w 2.88kW White,323.78,7
Hive Hubs,Stelrad Radiators,CRAD9346,Stelrad Compact K3 600h x 600w 1.43kW White,177.38,7
Hive Hubs,Stelrad Radiators,CRAD9338,Stelrad Compact K3 500h x 1200w 2.47kW White,342.54,7
Hive Hubs,Stelrad Radiators,CRAD9347,Stelrad Compact K3 600h x 700w 1.67kW White,201.24,7
Hive Hubs,Stelrad Radiators,CRAD9332,Stelrad Compact K3 500h x 600w 1.23kW White,154.6,7
Hive Hubs,Stelrad Radiators,CRAD9335,Stelrad Compact K3 500h x 900w 1.85kW White,261.8,7
Hive Hubs,Stelrad Radiators,CRAD9337,Stelrad Compact K3 500h x 1100w 2.26kW White,313.58,7
Hive Hubs,Stelrad Radiators,CRAD9336,Stelrad Compact K3 500h x 1000w 2.06kW White,243.44,7
Hive Hubs,Stelrad Radiators,CRAD9284,Stelrad Ellipse Traffic 1800h x 459w 0.9kw White,459.6,0
Hive Hubs,Stelrad Radiators,CRAD9285,Stelrad Ellipse Traffic 1800h x 689w 1.3kw White,587.8,0
Hive Hubs,Stelrad Radiators,CRAD9286,Stelrad Ellipse Traffic 2000h x 459w 0.95kw White,470.8,0
Hive Hubs,Stelrad Radiators,CRAD9287,Stelrad Ellipse Traffic 2000h x 689w 1.49kw White,598.8,0
Hive Hubs,Stelrad Radiators,CRAD9288,Stelrad Ellipse Traffic 2000h x 765w 1.6kw White,659.4,0
Hive Hubs,Stelrad Radiators,CRAD9369,Stelrad Compact K3 700h x 2000w 5.42kW White,581.3,7
Hive Hubs,Stelrad Radiators,P6014,Stelrad K3 Radiator Floorstanding Bracket,52.15,7
Hive Hubs,Stelrad Radiators,CRAD0744,600mm by 1800mm k2 Vertical (ASHP only),863.2,7
Hive Hubs,Stelrad Radiators,CRAD0743,500mm by 1800mm k2 Vertical (ASHP only),527.0,7
Hive Hubs,Stelrad Radiators,CRAD0742,400mm by 1800mm k2 Vertical (ASHP only),654.4,7
Hive Hubs,Stelrad Radiators,CRAD0750,Soft line concord plane vertical K2 2000 X 740 (ASHP only),894.0,14
Hive Hubs,Stelrad Radiators,CRAD0746,Soft line concord plane vertical K2 (ASHP only),605.83,14
Hive Hubs,Stelrad Radiators,CRAD0749,Soft line concord plane vertical K2 (ASHP only),751.33,14
Hive Hubs,Stelrad Radiators,CRAD0747,Soft line concord plane vertical K2 1800 X 740 (ASHP only),722.5,14
Hive Hubs,Stelrad Radiators,CRAD0745,Soft line concord plane vertical K2 1800 X 444 (ASHP only),528.33,14
Hive Hubs,Stelrad Radiators,CRAD0748,Soft line concord plane vertical K2 2000 X 444 (ASHP only),674.83,14
Hive Hubs,Stelrad Radiators,CRAD1100,ASHP Small Radiator placeholder,55.0,0
Hive Hubs,Stelrad Radiators,CRAD1101,ASHP Medium Radiator placeholder,113.0,0
Hive Hubs,Stelrad Radiators,CRAD1102,ASHP Large Radiator placeholder,319.0,0
Hive Hubs,Stelrad Radiators,CRAD1103,ASHP Towel Warmer placeholder,265.0,0
Hive Hubs,Stelrad Radiators,CRAD1104,ASHP Designer Radiator placeholder,331.0,0
Hive Hubs,Stelrad Radiators,CRAD1105,ASHP XL Radiator placeholder,430.0,0
Hive Hubs,Stelrad Radiators,CRAD0001,ASHP Price Test - Stelrad Compact K1 300h x 1000w 0.59kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0002,ASHP Price Test - Stelrad Compact K1 300h x 2000w 1.01kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0003,ASHP Price Test - Stelrad Compact K1 450h x 400w 0.30kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0104,ASHP Price Test - Stelrad Compact K1 450h x 500w 0.38kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0105,ASHP Price Test - Stelrad Compact K1 450h x 600w 0.45kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0106,ASHP Price Test - Stelrad Compact K1 450h x 700w 0.53kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0107,ASHP Price Test - Stelrad Compact K1 450h x 800w 0.61kW White,66.2,0
Hive Hubs,Stelrad Radiators,CRAD0108,ASHP Price Test - Stelrad Compact K1 450h x 900w 0.68kW White,66.2,0
Hive Hubs,Stelrad Radiators,CRAD0109,ASHP Price Test - Stelrad Compact K1 450h x 1000w 0.75kW White,66.2,0
Hive Hubs,Stelrad Radiators,CRAD0110,ASHP Price Test - Stelrad Compact K1 450h x 1100w 0.83kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0111,ASHP Price Test - Stelrad Compact K1 450h x 1200w 0.90kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0112,ASHP Price Test - Stelrad Compact K1 450h x 1400w 1.06kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0113,ASHP Price Test - Stelrad Compact K1 450h x 1600w 1.21kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0114,ASHP Price Test - Stelrad Compact K1 450h x 1800w 1.36kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0115,ASHP Price Test - Stelrad Compact K1 450h x 2000w 1.51kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0116,ASHP Price Test - Stelrad Compact K1 450h x 2200w 1.66kW White,159.0,0
Hive Hubs,Stelrad Radiators,CRAD0117,ASHP Price Test - Stelrad Compact K1 450h x 2800w 2.12kW White,228.0,0
Hive Hubs,Stelrad Radiators,CRAD0118,ASHP Price Test - Stelrad Compact K1 600h x 400w 0.39kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0119,ASHP Price Test - Stelrad Compact K1 600h x 500w 0.49kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0120,ASHP Price Test - Stelrad Compact K1 600h x 600w 0.59kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0121,ASHP Price Test - Stelrad Compact K1 600h x 700w 0.68kW White,66.2,0
Hive Hubs,Stelrad Radiators,CRAD0122,ASHP Price Test - Stelrad Compact K1 600h x 800w 0.78kW White,66.2,0
Hive Hubs,Stelrad Radiators,CRAD0123,ASHP Price Test - Stelrad Compact K1 600h x 900w 0.88kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0124,ASHP Price Test - Stelrad Compact K1 600h x 1000w 0.98kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0125,ASHP Price Test - Stelrad Compact K1 600h x 1100w 1.08kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0126,ASHP Price Test - Stelrad Compact K1 600h x 1200w 1.17kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0127,ASHP Price Test - Stelrad Compact K1 600h x 1400w 1.37kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0128,ASHP Price Test - Stelrad Compact K1 600h x 1600w 1.57kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0129,ASHP Price Test - Stelrad Compact K1 600h x 1800w 1.76kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0130,ASHP Price Test - Stelrad Compact K1 600h x 2000w 1.96kW White,159.0,0
Hive Hubs,Stelrad Radiators,CRAD0131,ASHP Price Test - Stelrad Compact K1 600h x 2200w 2.15kW White,228.0,0
Hive Hubs,Stelrad Radiators,CRAD0132,ASHP Price Test - Stelrad Compact K1 600h x 3000w 2.94kW White,249.6,0
Hive Hubs,Stelrad Radiators,CRAD0133,ASHP Price Test - Stelrad Compact K1 700h x 400w 0.45kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0134,ASHP Price Test - Stelrad Compact K1 700h x 500w 0.56kW White,66.2,0
Hive Hubs,Stelrad Radiators,CRAD0135,ASHP Price Test - Stelrad Compact K1 700h x 600w 0.67kW White,66.2,0
Hive Hubs,Stelrad Radiators,CRAD0136,ASHP Price Test - Stelrad Compact K1 700h x 700w 0.78kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0137,ASHP Price Test - Stelrad Compact K1 700h x 800w 0.89kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0138,ASHP Price Test - Stelrad Compact K1 700h x 900w 1.00kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0139,ASHP Price Test - Stelrad Compact K1 700h x 1000w 1.11kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0140,ASHP Price Test - Stelrad Compact K1 700h x 1100w 1.23kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0141,ASHP Price Test - Stelrad Compact K1 700h x 1200w 1.34kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0142,ASHP Price Test - Stelrad Compact K1 700h x 1400w 1.56kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0143,ASHP Price Test - Stelrad Compact K1 700h x 1600w 1.79kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0144,ASHP Price Test - Stelrad Compact K1 700h x 1800w 2.01kW White,186.4,0
Hive Hubs,Stelrad Radiators,CRAD0145,ASHP Price Test - 400mm by 1800mm k2 Vertical,654.4,0
Hive Hubs,Stelrad Radiators,CRAD0146,ASHP Price Test - 500mm by 1800mm k2 Vertical,632.4,0
Hive Hubs,Stelrad Radiators,CRAD0147,ASHP Price Test - 600mm by 1800mm k2 Vertical,863.2,0
Hive Hubs,Stelrad Radiators,CRAD0148,ASHP Price Test - Stelrad Compact K2 300h x 500w 0.49kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0149,ASHP Price Test - Stelrad Compact K2 300h x 1000w 0.98kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0150,ASHP Price Test - Stelrad Compact K2 300h x 1500w 1.47kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0151,ASHP Price Test - Stelrad Compact K2 300h x 2000w 1.96kW White,159.0,0
Hive Hubs,Stelrad Radiators,CRAD0152,ASHP Price Test - Stelrad Compact K2 300h x 2500w 2.45kW White,249.6,0
Hive Hubs,Stelrad Radiators,CRAD0153,ASHP Price Test - Stelrad Compact K2 300h x 3000w 2.94kW White,249.6,0
Hive Hubs,Stelrad Radiators,CRAD0154,ASHP Price Test - Stelrad Compact K2 450h x 400w 0.55kW White,54.0,0
Hive Hubs,Stelrad Radiators,CRAD0155,ASHP Price Test - Stelrad Compact K2 450h x 500w 0.68kW White,66.2,0
Hive Hubs,Stelrad Radiators,CRAD0156,ASHP Price Test - Stelrad Compact K2 450h x 600w 0.82kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0157,ASHP Price Test - Stelrad Compact K2 450h x 700w 0.96kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0158,ASHP Price Test - Stelrad Compact K2 450h x 800w 1.10kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0159,ASHP Price Test - Stelrad Compact K2 450h x 900w 1.23kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0160,ASHP Price Test - Stelrad Compact K2 450h x 1000w 1.37kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0161,ASHP Price Test - Stelrad Compact K2 450h x 1100w 1.51kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0162,ASHP Price Test - Stelrad Compact K2 450h x 1200w 1.65kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0163,ASHP Price Test - Stelrad Compact K2 450h x 1400w 1.92kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0164,ASHP Price Test - Stelrad Compact K2 450h x 1600w 2.19kW White,186.4,0
Hive Hubs,Stelrad Radiators,CRAD0165,ASHP Price Test - Stelrad Compact K2 450h x 1800w 2.47kW White,228.0,0
Hive Hubs,Stelrad Radiators,CRAD0166,ASHP Price Test - Stelrad Compact K2 450h x 2000w 2.74kW White,228.0,0
Hive Hubs,Stelrad Radiators,CRAD0167,ASHP Price Test - Stelrad Compact K2 450h x 2200w 3.01kW White,249.6,0
Hive Hubs,Stelrad Radiators,CRAD0168,ASHP Price Test - Stelrad Compact K2 450h x 2400w 3.29kW White,249.6,0
Hive Hubs,Stelrad Radiators,CRAD0169,ASHP Price Test - Stelrad Compact K2 450h x 2600w 3.57kW White,394.8,0
Hive Hubs,Stelrad Radiators,CRAD0170,ASHP Price Test - Stelrad Compact K2 450h x 2800w 3.84kW White,482.8,0
Hive Hubs,Stelrad Radiators,CRAD0171,ASHP Price Test - Stelrad Compact K2 450h x 3000w 4.11kW White,482.8,0
Hive Hubs,Stelrad Radiators,CRAD0172,ASHP Price Test - Stelrad Compact K2 600h x 400w 0.69kW White,66.2,0
Hive Hubs,Stelrad Radiators,CRAD0173,ASHP Price Test - Stelrad Compact K2 600h x 500w 0.86kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0174,ASHP Price Test - Stelrad Compact K2 600h x 600w 1.04kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0175,ASHP Price Test - Stelrad Compact K2 600h x 700w 1.21kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0176,ASHP Price Test - Stelrad Compact K2 600h x 800w 1.39kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0177,ASHP Price Test - Stelrad Compact K2 600h x 900w 1.56kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0178,ASHP Price Test - Stelrad Compact K2 600h x 1000w 1.73kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0179,ASHP Price Test - Stelrad Compact K2 600h x 1100w 1.91kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0180,ASHP Price Test - Stelrad Compact K2 600h x 1200w 2.08kW White,186.4,0
Hive Hubs,Stelrad Radiators,CRAD0181,ASHP Price Test - Stelrad Compact K2 600h x 1400w 2.42kW White,228.0,0
Hive Hubs,Stelrad Radiators,CRAD0182,ASHP Price Test - Stelrad Compact K2 600h x 1600w 2.77kW White,228.0,0
Hive Hubs,Stelrad Radiators,CRAD0183,ASHP Price Test - Stelrad Compact K2 600h x 1800w 3.12kW White,228.0,0
Hive Hubs,Stelrad Radiators,CRAD0184,ASHP Price Test - Stelrad Compact K2 600h x 2000w 3.46kW White,249.6,0
Hive Hubs,Stelrad Radiators,CRAD0185,ASHP Price Test - Stelrad Compact K2 600h x 2200w 3.81kW White,394.8,0
Hive Hubs,Stelrad Radiators,CRAD0186,ASHP Price Test - Stelrad Compact K2 600h x 2400w 4.16kW White,482.8,0
Hive Hubs,Stelrad Radiators,CRAD0187,ASHP Price Test - Stelrad Compact K2 600h x 2600w 4.50kW White,482.8,0
Hive Hubs,Stelrad Radiators,CRAD0188,ASHP Price Test - Stelrad Compact K2 600h x 2800w 4.85kW White,482.8,0
Hive Hubs,Stelrad Radiators,CRAD0189,ASHP Price Test - Stelrad Compact K2 600h x 3000w 5.20kW White,528.6,0
Hive Hubs,Stelrad Radiators,CRAD0190,ASHP Price Test - Stelrad Compact K2 700h x 400w 0.78kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0191,ASHP Price Test - Stelrad Compact K2 700h x 500w 0.98kW White,72.4,0
Hive Hubs,Stelrad Radiators,CRAD0192,ASHP Price Test - Stelrad Compact K2 700h x 600w 1.17kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0193,ASHP Price Test - Stelrad Compact K2 700h x 700w 1.37kW White,118.8,0
Hive Hubs,Stelrad Radiators,CRAD0194,ASHP Price Test - Stelrad Compact K2 700h x 800w 1.57kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0195,ASHP Price Test - Stelrad Compact K2 700h x 900w 1.76kW White,145.4,0
Hive Hubs,Stelrad Radiators,CRAD0196,ASHP Price Test - Stelrad Compact K2 700h x 1000w 1.96kW White,159.0,0
Hive Hubs,Stelrad Radiators,CRAD0197,ASHP Price Test - Stelrad Compact K2 700h x 1100w 2.16kW White,186.4,0
Hive Hubs,Stelrad Radiators,CRAD0198,ASHP Price Test - Stelrad Compact K2 700h x 1200w 2.35kW White,186.4,0
Hive Hubs,Stelrad Radiators,CRAD0199,ASHP Price Test - Stelrad Compact K2 700h x 1400w 2.74kW White,228.0,0
Hive Hubs,Stelrad Radiators,CRAD0200,ASHP Price Test - Stelrad Compact K2 700h x 1600w 3.14kW White,228.0,0
Hive Hubs,Stelrad Radiators,CRAD0201,ASHP Price Test - Stelrad Compact K2 700h x 1800w 3.53kW White,394.8,0
Hive Hubs,Stelrad Radiators,CRAD0202,ASHP Price Test - Stelrad Compact K2 700h x 2000w 3.92kW White,394.8,0
Hive Hubs,Stelrad Radiators,CRAD0203,ASHP Price Test - Stelrad Compact K2 700h x 2200w 4.31kW White,482.8,0
Hive Hubs,Stelrad Radiators,CRAD0204,ASHP Price Test - Stelrad Compact K2 700h x 2400w 4.71kW White,482.8,0
Hive Hubs,Stelrad Radiators,CRAD0205,ASHP Price Test - Stelrad Compact K2 700h x 2600w 5.09kW White,528.6,0
Hive Hubs,Stelrad Radiators,CRAD0206,ASHP Price Test - Stelrad Compact K2 700h x 3000w 5.88kW White,528.6,0
Hive Hubs,Stelrad Radiators,CRAD0207,ASHP Price Test - Stelrad Compact K3 300h x 1000w 1.35kW White,174.0,0
Hive Hubs,Stelrad Radiators,CRAD0208,ASHP Price Test - Stelrad Compact K3 300h x 2000w 2.7kW White,388.4,0
